origIpAddr,destIpAddr,originalCalledPartyNumber,finalCalledPartyNumber,dateTimeConnect,dateTimeDisconnect,duration,origDeviceName,destDeviceName,origIpv4v6Addr,destIpv4v6Addr,callingPartyNumber
100820490,443115786,7777,7777,1416567372,1416567408,36,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,23488010,22648,22648,1416462289,1416462340,51,SEPD824BD26953D,SEP64AE0C5E40F9,10.102.0.51,10.102.102.1,21670
100820490,443115786,7777,7777,1416462955,1416462970,15,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416462955,1416462970,15,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416462990,1416463003,13,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416462990,1416463003,13,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416463033,1416463041,8,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416463033,1416463041,8,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417176429,1417176446,17,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417176429,1417176446,17,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417177049,1417177127,78,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417177049,1417177127,78,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417161067,1417161117,50,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417161067,1417161117,50,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416998012,0,CUBE-01-SIP,,10.100.98.5,,100
855664138,1560123894,22267,22267,1416998034,1416998043,9,SEPD824BD26953D,SEP0C8525A739D0,10.102.0.51,10.102.2.163,21670
90334218,0,71996,71996,0,1416998117,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416998226,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,75306,75306,0,1416998255,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416998332,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416998422,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416998515,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416998611,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416998721,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415962335,1415962338,3,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415962335,1415962338,3,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,1214867722,900202727924,900202727924,0,1415962370,0,SEPD824BD26953D,S2/DS1-0@VG1-TSWITCH,10.102.0.51,10.105.105.72,21670
100820490,443115786,7777,7777,1415787496,1415787569,73,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415787496,1415787569,73,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,08547,08547,0,1417086142,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,08547,08547,0,1417086178,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416218004,1416218034,30,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416218004,1416218034,30,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415432468,1415432530,62,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415432468,1415432530,62,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1414913205,1414913238,33,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1414913205,1414913238,33,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1414948050,1414948091,41,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1414948050,1414948091,41,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416755999,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416756077,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416756155,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416756231,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416756310,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416756388,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416756468,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416756546,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416756624,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416756699,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1417076385,1417076415,30,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417076385,1417076415,30,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417076428,1417076485,57,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417076428,1417076485,57,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415429112,1415429133,21,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415429112,1415429133,21,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415429342,1415429362,20,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415429342,1415429362,20,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416991719,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416991819,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416991920,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416992026,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416992129,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416992238,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416992289,1416992317,28,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416992289,1416992317,28,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416992342,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416992449,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416992554,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415953890,1415953984,94,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415953890,1415953984,94,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
637508086,1191208458,21514,21514,1415953971,1415954055,84,SEP44E4D9459057,SEPD824BD2606F6,10.102.0.218,10.102.0.71,23355
637508086,1214867722,900725835781,900725835781,1415954400,1415954500,100,SEP44E4D9459057,S2/DS1-0@VG1-TSWITCH,10.102.0.218,10.105.105.72,23355
100820490,443115786,7777,7777,1415282248,1415282260,12,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415282248,1415282260,12,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,1214867722,900728961939,900728961939,0,1415086033,0,SEPD824BD26953D,S2/DS1-0@VG1-TSWITCH,10.102.0.51,10.105.105.72,21670
855664138,1214867722,900728961939,900728961939,1415086065,1415086069,4,SEPD824BD26953D,S2/DS1-0@VG1-TSWITCH,10.102.0.51,10.105.105.72,21670
90334218,0,05714,05714,0,1415086500,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,1231644938,15542,15542,0,1415727940,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415727943,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415727949,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415727952,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415727956,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415727959,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415727962,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415727971,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415727993,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728026,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728127,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728168,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728211,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728283,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728332,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728375,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728426,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728455,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728485,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728521,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728550,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728582,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728599,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728615,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728631,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728633,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728644,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728661,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728678,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728696,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728712,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728730,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,1231644938,15542,15542,0,1415728749,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
90334218,0,71996,71996,0,1416756775,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416756852,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416756926,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757004,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757084,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757162,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757265,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757341,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757420,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757499,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757574,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1414845865,1414845905,40,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1414845866,1414845905,39,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416664697,1416664801,104,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416664697,1416664801,104,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416994980,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416995080,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416995180,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416995285,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416995393,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416995502,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416995611,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416995720,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415599115,1415599171,56,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415599115,1415599171,56,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415599490,1415599578,88,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415599490,1415599578,88,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416478797,1416479296,499,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416478797,1416479296,499,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416228772,1416228816,44,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416228772,1416228816,44,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415607324,1415607478,154,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415607324,1415607478,154,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415607685,1415607789,104,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415607685,1415607789,104,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415607952,1415608046,94,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415607952,1415608046,94,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415608058,1415608095,37,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415608058,1415608095,37,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416960289,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416960398,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416960501,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416960607,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416960710,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416960826,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416960926,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415817744,1415818289,545,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415817744,1415818289,545,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,1231644938,902845000,902845000,1415699886,1415699976,90,SEPD824BD26953D,S1/DS1-1@VG2-GSWITCH,10.102.0.51,10.105.105.73,21670
855664138,1214867722,900724255378,900724255378,1416714951,1416715039,88,SEPD824BD26953D,S2/DS1-0@VG1-TSWITCH,10.102.0.51,10.105.105.72,21670
855664138,1214867722,900722701855,900722701855,1416715032,1416715039,7,SEPD824BD26953D,S2/DS1-0@VG1-TSWITCH,10.102.0.51,10.105.105.72,21670
855664138,107111434,b00204302021,b00204302021,1416715039,1416715144,105,SEPD824BD26953D,CFB_3,10.102.0.51,10.100.98.6,21670
855664138,1214867722,900720982978,900720982978,1416715091,1416715145,54,SEPD824BD26953D,S2/DS1-0@VG1-TSWITCH,10.102.0.51,10.105.105.72,21670
90334218,0,71996,71996,0,1416760109,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416760187,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416760267,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416760292,1416760309,17,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416760293,1416760309,16,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416760347,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416760422,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416760501,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416760580,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416760658,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416760731,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416760808,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416760885,0,CUBE-01-SIP,,10.100.98.5,,100
855664138,1214867722,900721225285,900721225285,0,1416748929,0,SEPD824BD26953D,S2/DS1-0@VG1-TSWITCH,10.102.0.51,10.105.105.72,21670
855664138,1214867722,900721225285,900721225285,1416749338,1416749391,53,SEPD824BD26953D,S2/DS1-0@VG1-TSWITCH,10.102.0.51,10.105.105.72,21670
90334218,1231644938,13039,13039,0,1415583121,0,CUBE-01-SIP,S1/DS1-0@VG2-GSWITCH,10.100.98.5,10.105.105.73,100
100820490,443115786,7777,7777,1416587038,1416587099,61,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416587038,1416587099,61,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416806059,1416806070,11,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416806059,1416806070,11,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416806184,1416806185,1,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416806184,1416806185,1,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416806196,1416806212,16,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416806196,1416806212,16,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416952192,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416952291,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416952391,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416952489,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416952588,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416952690,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416952788,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416952896,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416952987,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,1382639882,18883,18883,0,1415958671,0,CUBE-01-SIP,SIP-UNLB-01,10.100.98.5,,100
100820490,443115786,7777,7777,1417098834,1417098855,21,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417098834,1417098855,21,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417098984,1417099005,21,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417098984,1417099005,21,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417099054,1417099060,6,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417099054,1417099060,6,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417262391,1417262405,14,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417262391,1417262405,14,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416759175,0,CUBE-01-SIP,,10.100.98.5,,100
